embedding;gt;product_id
[0.10482739 0.12407815 0.18862021 0.15979096];0.0;235893
[0.06900048 0.112988   0.24004573 0.13649085];0.0;235893
[0.06692491 0.12644759 0.22092193 0.14040852];0.0;235893
[0.07221197 0.12698004 0.21643436 0.14307508];0.0;235893
[0.09749518 0.12522781 0.19544351 0.15666991];0.0;235893
[0.08009197 0.12653238 0.20964903 0.14858046];0.0;235893
[0.06918658 0.11403462 0.24075729 0.13792005];0.0;235893
[0.07292306 0.12656581 0.21513182 0.14607194];0.0;235893
[0.08494829 0.12479651 0.20455289 0.1524435 ];0.0;235893
[0.07900266 0.12614644 0.20887935 0.15025106];0.0;235893
[0.07844575 0.12870976 0.2115683  0.14929947];0.0;235893
[0.06608619 0.12056389 0.23085529 0.14025387];0.0;235893
[0.08271977 0.12920609 0.20536512 0.15222716];1.0;235893
[0.09499149 0.12563863 0.19694775 0.15642461];3.0;235893
[0.10585721 0.1280632  0.195907   0.16694927];7.0;235893
[0.09941407 0.12636802 0.1931709  0.15910366];16.0;235893
[0.06643485 0.12376389 0.23012781 0.14097682];35.0;235893
[0.13442196 0.11069766 0.16502553 0.17866713];75.0;235893
[0.07910155 0.12702122 0.21165669 0.14748651];157.0;235893
[0.08468209 0.12587029 0.20831549 0.15020877];90.0;235893
[0.06905569 0.11671922 0.23922724 0.13864526];54.0;235893
[0.06599218 0.12462795 0.22781676 0.13987178];36.0;235893
[0.09214972 0.12700519 0.20176446 0.15518486];29.0;235893
[0.10179178 0.1269345  0.19142252 0.16100734];31.0;235893
[0.06602024 0.12122226 0.229832   0.13956231];19.0;235893
[0.08278525 0.12564147 0.21013373 0.15070465];13.0;235893
[0.13450427 0.10969862 0.1633299  0.17962211];9.0;235893
[0.11098476 0.12517452 0.18472904 0.16584823];9.0;235893
[0.06918766 0.1256612  0.21999294 0.14415696];5.0;235893
[0.07325082 0.1257959  0.21667236 0.14626089];3.0;235893
[0.06575182 0.12042663 0.23018551 0.14030135];3.0;235893
[0.07471682 0.12380809 0.21558458 0.14559954];4.0;235893
[0.12123291 0.12137619 0.17604202 0.16996887];2.0;235893
[0.1192679  0.12139887 0.17750055 0.16907424];1.0;235893
[0.10928361 0.12211356 0.18589002 0.16393486];1.0;235893
[0.06823207 0.11413959 0.23863512 0.13821453];1.0;235893
[0.09933023 0.12292939 0.19397593 0.15879878];1.0;235893
[0.12112586 0.12211829 0.17582399 0.16998875];0.0;235893
[0.14310972 0.10024691 0.15447754 0.18330583];0.0;235893
[0.08838217 0.12247074 0.20274132 0.15258515];0.0;235893
[0.11433123 0.12182578 0.18087888 0.16685802];0.0;235893
[0.067605   0.12493289 0.22067797 0.1426805 ];0.0;235893
[0.08955956 0.12362492 0.20081967 0.15350848];0.0;235893
[0.06430952 0.12581003 0.22334737 0.14024028];0.0;235893
[0.0647946  0.12351885 0.22584862 0.14010447];0.0;235893
[0.08827607 0.12559655 0.20326215 0.15222391];0.0;235893
[0.11597    0.12510076 0.18027014 0.16820294];0.0;235893
[0.09826104 0.1271089  0.19462168 0.15878683];0.0;235893
[0.12662627 0.11649939 0.16895288 0.17337891];0.0;235893
[0.09435515 0.12423104 0.19848561 0.15471002];0.0;235893
[0.08034675 0.1289019  0.20653206 0.14861935];0.0;235893
[0.09594776 0.1251311  0.19464433 0.15657264];0.0;235893
[0.07922827 0.12545925 0.20960212 0.14702928];68.0;235893
[0.10401227 0.1244998  0.18949854 0.1596382 ];33.0;235893
[0.06910478 0.11293134 0.24038118 0.13657334];18.0;235893
[0.0674295  0.12618658 0.22037822 0.14050302];15.0;235893
[0.07306589 0.1265383  0.21551424 0.14323506];23.0;235893
[0.09768923 0.1251274  0.19523436 0.15670624];37.0;235893
[0.08028604 0.12643197 0.20943993 0.14861682];53.0;235893
[0.06920974 0.11402205 0.24083185 0.13793844];64.0;235893
[0.07160334 0.12724853 0.21655387 0.14582467];40.0;235893
[0.08351213 0.12553939 0.2061004  0.1521745 ];40.0;235893
[0.07814874 0.12658817 0.20979947 0.15009108];0.0;235893
[0.07728128 0.12931213 0.21282303 0.14908138];44.0;235893
[0.07471682 0.12380809 0.21558458 0.14559954];50.0;235893
[0.09579132 0.12348813 0.19693816 0.15497914];66.0;235893
[0.08034675 0.1289019  0.20653206 0.14861935];118.0;235893
[0.09590892 0.12515122 0.19468617 0.15656534];121.0;235893
[0.08093613 0.12457576 0.20776194 0.14734921];110.0;235893
[0.10801025 0.12243167 0.18519074 0.16038725];67.0;235893
[0.06894256 0.11301953 0.2398594  0.13644496];48.0;235893
[0.06839988 0.12568459 0.21933264 0.14068484];58.0;235893
[0.07364811 0.1262371  0.21488684 0.14334413];104.0;235893
[0.09741752 0.12526795 0.19552708 0.15665528];78.0;235893
[0.0798979  0.12663278 0.20985818 0.14854413];62.0;235893
[0.06882735 0.11422986 0.23960203 0.13763592];82.0;235893
[0.07137044 0.12736893 0.21680474 0.14578107];49.0;235893
[0.08347331 0.12555951 0.20614219 0.15216717];37.0;235893
[0.07795465 0.12668857 0.21000856 0.15005466];49.0;235893
[0.08178383 0.12698299 0.20797151 0.14992481];38.0;235893
[0.06536774 0.12095445 0.22854483 0.1396856 ];50.0;235893
[0.08268096 0.12922615 0.2054069  0.15221983];23.0;235893
[0.09534083 0.12545797 0.19657141 0.15649006];11.0;235893
[0.09968577 0.12622747 0.19287819 0.15915456];6.0;235893
[0.06643485 0.12376389 0.23012781 0.14097682];6.0;235893
[0.1342213  0.11094606 0.16527003 0.1786212 ];12.0;235893
[0.07941209 0.12686059 0.21132213 0.14754474];25.0;235893
[0.08848597 0.12390256 0.20421678 0.1509214 ];25.0;235893
[0.06907886 0.11670661 0.23930174 0.13866362];40.0;235893
[0.06537803 0.12496179 0.22584158 0.13938591];80.0;235893
[0.09265433 0.12674412 0.20122075 0.15527937];167.0;235893
[0.10190822 0.12687427 0.191297   0.16102919];111.0;235893
[0.06595071 0.12126005 0.22960836 0.13950735];52.0;235893
[0.08286287 0.12560135 0.2100501  0.15071929];25.0;235893
[0.13544069 0.1085394  0.16218871 0.17983636];14.0;235893
[0.11125647 0.12503397 0.18443626 0.16589913];13.0;235893
[0.06918766 0.1256612  0.21999294 0.14415696];21.0;235893
[0.07491988 0.12493253 0.21487397 0.14657357];44.0;235893
[0.06575182 0.12042663 0.23018551 0.14030135];58.0;235893
[ 0.7016169  -0.73364514  0.7814967   0.6176013 ];1.0;236880
[ 0.69692796 -0.73039615  0.78330773  0.6161307 ];11.0;236880
[ 0.6717324 -0.731809   0.8012647  0.6025487];28.0;236880
[ 0.70287114 -0.7307632   0.77530605  0.61937094];62.0;236880
[ 0.71230936 -0.7328649   0.76994187  0.6230376 ];134.0;236880
[ 0.7169648  -0.73225605  0.765914    0.6257603 ];299.0;236880
[ 0.67407244 -0.7296714   0.8036522   0.6043843 ];286.0;236880
[ 0.7565112  -0.73409015  0.7360483   0.64524126];203.0;236880
[ 0.6985542  -0.7325867   0.7823505   0.61449945];106.0;236880
[ 0.70394063 -0.73363715  0.7792184   0.61718535];76.0;236880
[ 0.67239386 -0.73442304  0.8061289   0.5996647 ];93.0;236880
[ 0.680025  -0.732153   0.8005715  0.6053381];79.0;236880
[ 0.71070963 -0.7321409   0.7734203   0.6220306 ];35.0;236880
[ 0.72132206 -0.7327135   0.7620327   0.62803483];16.0;236880
[ 0.6765619  -0.7337221   0.80133146  0.60366917];8.0;236880
[ 0.7003359 -0.7329826  0.7828769  0.6173614];10.0;236880
[ 0.75927514 -0.73785454  0.73119324  0.6467781 ];20.0;236880
[ 0.7310585  -0.7347546   0.75475365  0.6329775 ];44.0;236880
[ 0.6871265  -0.73316365  0.7923178   0.61088634];90.0;236880
[ 0.69285876 -0.7338922   0.78719896  0.61330307];110.0;236880
[ 0.68094665 -0.73692715  0.7970497   0.605333  ];66.0;236880
[ 0.6930827  -0.7352375   0.78744954  0.612409  ];63.0;236880
[ 0.739133   -0.7374285   0.74840873  0.636691  ];97.0;236880
[ 0.738216   -0.737948    0.7487381   0.63599265];99.0;236880
[ 0.7283869  -0.73731357  0.75696033  0.6308825 ];150.0;236880
[ 0.6662994 -0.734264   0.8092317  0.5979675];199.0;236880
[ 0.71719146 -0.7358553   0.76638454  0.62551355];180.0;236880
[ 0.7420535  -0.7382526   0.74492854  0.6372781 ];170.0;236880
[ 0.76454455 -0.73912746  0.7271995   0.6494651 ];182.0;236880
[ 0.706127  -0.7362537  0.7752754  0.6192782];121.0;236880
[ 0.733551  -0.7376616  0.7518237  0.6338272];130.0;236880
[ 0.68857145 -0.73545814  0.78974074  0.6099771 ];63.0;236880
[ 0.7095945  -0.73628414  0.7708861   0.6206305 ];35.0;236880
[ 0.6845334  -0.7341967   0.7932052   0.60739696];30.0;236880
[ 0.6779635 -0.7328174  0.7998691  0.6054559];44.0;236880
[ 0.7067196  -0.73348933  0.7750434   0.6190479 ];85.0;236880
[ 0.73503447 -0.7343063   0.7513822   0.6351433 ];0.0;236880
[ 0.7177525  -0.732519    0.76527363  0.62580705];27.0;236880
[ 0.74615    -0.73603433  0.7409629   0.63999534];34.0;236880
[ 0.7122941  -0.73459375  0.77081054  0.62143946];61.0;236880
[ 0.7013908  -0.73152924  0.7755111   0.61593044];30.0;236880
[ 0.7138479  -0.7336735   0.7670111   0.62329483];91.0;236880
[ 0.69798225 -0.73378724  0.78104883  0.6139113 ];90.0;236880
[ 0.72230047 -0.7345057   0.761447    0.62643313];143.0;236880
[ 0.6596351 -0.7315435  0.8142261  0.5942292];281.0;236880
[ 0.6851742 -0.7325378  0.7929122  0.6071961];157.0;236880
[ 0.69015086 -0.7318447   0.7887593   0.6098044 ];127.0;236880
[ 0.7161327  -0.7339584   0.7670155   0.62353015];75.0;236880
[ 0.70032096 -0.733477    0.7795065   0.61573887];71.0;236880
[ 0.6624465  -0.731849    0.81113714  0.59601367];47.0;236880
[ 0.69377303 -0.73376495  0.78431994  0.6133467 ];52.0;236880
[ 0.70315886 -0.7341689   0.77658504  0.61922383];91.0;236880
[ 0.66839427 -0.73008233  0.8048615   0.60192335];362.0;236880
[ 0.67018133 -0.7332785   0.80851287  0.5992502 ];127.0;236880
[ 0.7210116 -0.7325528  0.7623672  0.6279768];188.0;236880
[ 0.6745435  -0.73267794  0.8035063   0.60329103];187.0;236880
[ 0.69822246 -0.7333409   0.7798241   0.6172204 ];124.0;236880
[ 0.7151664  -0.7360796   0.76771563  0.62197757];139.0;236880
[ 0.70290464 -0.73231226  0.77387995  0.61621404];115.0;236880
[ 0.71512884 -0.73433614  0.7656309   0.6235347 ];175.0;236880
[ 0.6982539  -0.7339278   0.78075606  0.6139622 ];165.0;236880
[ 0.72629845 -0.7365738   0.75713915  0.627182  ];168.0;236880
[ 0.662818   -0.73319006  0.81079644  0.5948254 ];145.0;236880
[ 0.6862999  -0.7331201   0.79169935  0.607407  ];194.0;236880
[ 0.69500273 -0.7343547   0.78353125  0.61071336];210.0;236880
[ 0.7191991  -0.73554456  0.76371163  0.6241046 ];149.0;236880
[ 0.6987684  -0.73267394  0.7811795   0.615448  ];108.0;236880
[ 0.6580992  -0.7296002   0.81582135  0.5951992 ];133.0;236880
[ 0.6926086  -0.7331626   0.7855746   0.61312854];51.0;236880
[ 0.70397395 -0.7345905   0.7757068   0.61937654];80.0;236880
[ 0.81861913 -0.72883666  0.70595855  0.6760429 ];34.0;237867
[ 0.7726537  -0.7262323   0.74558955  0.65085244];35.0;237867
[ 0.7758277  -0.72613835  0.7448415   0.65312386];23.0;237867
[ 0.7383809 -0.7238722  0.778109   0.6344979];14.0;237867
[ 0.7547454  -0.72612005  0.76314133  0.6418073 ];7.0;237867
[ 0.78519726 -0.7259874   0.73624104  0.6584562 ];6.0;237867
[ 0.7911907  -0.7241707   0.72983044  0.6635952 ];9.0;237867
[ 0.7458482  -0.7248781   0.7697566   0.63912034];7.0;237867
[ 0.7731157  -0.72594553  0.74753803  0.65346706];0.0;237867
[ 0.8285226  -0.7289905   0.69966024  0.6822221 ];0.0;237867
[ 0.8016645  -0.72659314  0.7217569   0.668676  ];5.0;237867
[ 0.7600615  -0.7262069   0.75681156  0.6470212 ];4.0;237867
[ 0.7666089 -0.7273572  0.7508144  0.6495905];4.0;237867
[ 0.74805933 -0.7269587   0.76781684  0.64037716];6.0;237867
[ 0.7666387  -0.7286022   0.75127405  0.64866006];14.0;237867
[ 0.81268895 -0.7307931   0.71223325  0.67294216];32.0;237867
[ 0.80967593 -0.73022825  0.71482116  0.67185116];59.0;237867
[ 0.80035156 -0.7298549   0.7224998   0.6668354 ];110.0;237867
[ 0.7370608  -0.7261829   0.77606755  0.6336951 ];218.0;237867
[ 0.79008764 -0.7288785   0.73092     0.661641  ];212.0;237867
[ 0.81611407 -0.7318781   0.70820946  0.6736237 ];115.0;237867
[ 0.83755726 -0.73221093  0.6916097   0.68561447];0.0;237867
[ 0.77933365 -0.72943753  0.7394764   0.65546393];27.0;237867
[ 0.8024103 -0.7285966  0.7207088  0.6691985];13.0;237867
[ 0.7596822  -0.72755766  0.75620013  0.6457701 ];7.0;237867
[ 0.7798512 -0.727942   0.7382657  0.6562636];6.0;237867
[ 0.7536257  -0.72525233  0.76183945  0.642812  ];8.0;237867
[ 0.75043267 -0.7256198   0.76486474  0.6415036 ];3.0;237867
[ 0.80653334 -0.7266067   0.7174234   0.67100894];1.0;237867
[ 0.78866905 -0.7245183   0.7319421   0.66156375];0.0;237867
[ 0.81861913 -0.72883666  0.70595855  0.6760429 ];1.0;237867
[ 0.77075475 -0.72272533  0.74385256  0.6513963 ];1.0;237867
[ 0.7863559  -0.72649604  0.7319649   0.65934956];2.0;237867
[ 0.76967514 -0.726188    0.7468808   0.6498134 ];4.0;237867
[ 0.7944591  -0.72714746  0.72677726  0.6624224 ];5.0;237867
[ 0.73125046 -0.72390425  0.7801419   0.6301167 ];6.0;237867
[ 0.75729424 -0.72515947  0.7582844   0.6431781 ];4.0;237867
[ 0.76281416 -0.7247475   0.7535458   0.6458883 ];5.0;237867
[ 0.7878256  -0.72635925  0.73284763  0.6594323 ];4.0;237867
[ 0.77030593 -0.72499436  0.74717873  0.65132105];7.0;237867
[ 0.7304908  -0.72236246  0.78090066  0.63123214];4.0;237867
[ 0.7613904  -0.72405744  0.7545435   0.6484853 ];3.0;237867
[ 0.77357084 -0.72590697  0.74379724  0.6548859 ];5.0;237867
[ 0.76844037 -0.72497874  0.7472455   0.6528461 ];2.0;237867
[ 0.7676894 -0.7223151  0.7501436  0.6518582];1.0;237867
[ 0.7412517  -0.72308546  0.7694389   0.6380435 ];1.0;237867
[ 0.7728562  -0.72228056  0.7429784   0.6549531 ];2.0;237867
[ 0.78458446 -0.7255668   0.7351467   0.6590488 ];1.0;237867
[ 0.78943396 -0.72505826  0.73090976  0.6618079 ];2.0;237867
[ 0.7465805  -0.72249395  0.768606    0.64043915];4.0;237867
[ 0.82820415 -0.7264909   0.7018804   0.6811435 ];8.0;237867
[ 0.7695097  -0.7246059   0.74897736  0.6502634 ];17.0;237867
[ 0.77524537 -0.7258372   0.7454687   0.65301466];10.0;237867
[ 0.7379539  -0.72365147  0.77856904  0.6344179 ];9.0;237867
[ 0.7524941 -0.7249554  0.765567   0.6413857];42.0;237867
[ 0.79169524 -0.7244316   0.72928673  0.66368973];27.0;237867
[ 0.7460423  -0.72497845  0.7695474   0.6391568 ];29.0;237867
[ 0.7731933  -0.72598565  0.74745435  0.6534816 ];42.0;237867
[ 0.8291049  -0.7292916   0.69903296  0.6823313 ];86.0;237867
[ 0.8036052 -0.7275972  0.7196657  0.6690396];180.0;237867
[ 0.76681536 -0.7297006   0.7495343   0.64828646];144.0;237867
[ 0.76544434 -0.7267549   0.75206906  0.64937234];136.0;237867
[ 0.7487968 -0.7273402  0.7670223  0.6405153];86.0;237867
[ 0.7652026 -0.7278592  0.7528215  0.648391 ];70.0;237867
[ 0.8116022  -0.73023087  0.71340436  0.67273855];80.0;237867
[ 0.8098312  -0.7303086   0.7146538   0.67188025];139.0;237867
[ 0.7996528  -0.72949356  0.7232525   0.66670454];102.0;237867
[ 0.7350812  -0.7251589   0.77820057  0.63332427];85.0;237867
[ 0.7894278  -0.72853714  0.7316311   0.6615175 ];52.0;237867
[ 0.8107963  -0.72912735  0.71393913  0.67262757];36.0;237867
[ 0.8360435  -0.73142797  0.6932407   0.68533087];43.0;237867
[ 0.7773152  -0.72839344  0.7416511   0.6550858 ];21.0;237867
[ 0.8026433  -0.7287171   0.720458    0.66924226];55.0;237867
[ 0.757198   -0.7262726   0.75887686  0.6453048 ];93.0;237867
[ 0.77899724 -0.72750026  0.73918587  0.6561036 ];132.0;237867
[ 0.7536257  -0.72525233  0.76183945  0.642812  ];68.0;237867
[ 0.7510926  -0.72596115  0.7641538   0.6416271 ];60.0;237867
[ 0.77860653 -0.7259905   0.74066633  0.6549864 ];92.0;237867
[ 0.80668855 -0.7266871   0.717256    0.67103803];79.0;237867
[ 0.78979474 -0.72510046  0.7307294   0.6617745 ];73.0;237867
[ 0.83111537 -0.72799695  0.69874364  0.6816889 ];111.0;237867
[ 0.7872474  -0.72868127  0.73312944  0.6579523 ];72.0;237867
[ 0.7711042 -0.722906   0.7434762  0.6514617];76.0;237867
[ 0.78670514 -0.72667676  0.73158854  0.659415  ];58.0;237867
[ 0.76967514 -0.726188    0.7468808   0.6498134 ];76.0;237867
[ 0.7948473  -0.72734827  0.72635907  0.662495  ];44.0;237867
[ 0.731755   -0.7241653   0.77959806  0.63021123];44.0;237867
[ 0.7586138  -0.7258421   0.75686234  0.64342535];63.0;237867
[ 0.7630858  -0.72488815  0.7532529   0.64593923];72.0;237867
[ 0.78918415 -0.7270619   0.73138386  0.6596868 ];122.0;237867
[ 0.77337235 -0.72658056  0.7438747   0.6518955 ];66.0;237867
[ 0.7325868  -0.72344667  0.7786421   0.6316248 ];50.0;237867
[ 0.76173973 -0.72423816  0.75416714  0.64855075];30.0;237867
[ 0.7735321  -0.7258869   0.7438392   0.65487874];31.0;237867
[ 0.77049756 -0.726043    0.7450288   0.6532315 ];35.0;237867
[ 0.76838803 -0.72267646  0.7493908   0.6519892 ];58.0;237867
[ 0.74206674 -0.72350717  0.7685607   0.63819623];38.0;237867
[ 0.7727785 -0.7222404  0.7430621  0.6549386];37.0;237867
[ 0.78668046 -0.72665113  0.73288816  0.6594415 ];61.0;237867
[ 0.78943396 -0.72505826  0.73090976  0.6618079 ];121.0;237867
[ 0.7478226  -0.7231364   0.76726764  0.64067185];105.0;237867
[ 0.7832581  -0.73723274  0.73216873  0.6514075 ];77.0;238854
[ 0.7346143  -0.7332429   0.77468544  0.62571526];128.0;238854
[ 0.7402336  -0.73441404  0.7713024   0.6284447 ];86.0;238854
[ 0.7067459  -0.73419595  0.800304    0.61056054];66.0;238854
[ 0.71985006 -0.73475707  0.78884953  0.61725914];84.0;238854
[ 0.7499525 -0.7344437  0.7623256  0.6338426];153.0;238854
[ 0.7588183 -0.7341128  0.7528202  0.6395198];173.0;238854
[ 0.7119621  -0.73403704  0.7943774   0.61476123];158.0;238854
[ 0.7404716  -0.73574716  0.77082044  0.62934065];123.0;238854
[ 0.792851   -0.73722595  0.72620493  0.6575285 ];64.0;238854
[ 0.7660316  -0.73484874  0.7482596   0.6439897 ];39.0;238854
[ 0.727301   -0.73594826  0.7802195   0.6228728 ];39.0;238854
[ 0.72899646 -0.7345887   0.77945036  0.6245333 ];62.0;238854
[ 0.7126594  -0.7353346   0.7940689   0.61573434];47.0;238854
[ 0.7317821  -0.7372592   0.7769403   0.62411916];61.0;238854
[ 0.7803942  -0.74077535  0.7351393   0.6488812 ];41.0;238854
[ 0.77738124 -0.7402106   0.7377271   0.6477902 ];46.0;238854
[ 0.76665944 -0.7391144   0.74691135  0.6425127 ];64.0;238854
[ 0.7021266 -0.7347998  0.8018176  0.6091397];33.0;238854
[ 0.7551535  -0.7374954   0.75667006  0.63708556];23.0;238854
[ 0.77539647 -0.73750335  0.74019104  0.64798486];29.0;238854
[ 0.8005657 -0.7397637  0.7195763  0.6606735];52.0;238854
[ 0.74191535 -0.73676944  0.76790315  0.6304431 ];48.0;238854
[ 0.7672821  -0.7371132   0.74666804  0.6446067 ];22.0;238854
[ 0.72191447 -0.7347089   0.78500336  0.6206839 ];10.0;238854
[ 0.7448394 -0.7365188  0.7640993  0.6316936];5.0;238854
[ 0.71857506 -0.73380893  0.7877149   0.61823463];5.0;238854
[ 0.7155373  -0.7342568   0.79057294  0.6169553 ];9.0;238854
[ 0.7710169  -0.73492247  0.7438007   0.6463444 ];20.0;238854
[ 0.7535408  -0.73303485  0.7579014   0.63697183];34.0;238854
[ 0.7840732  -0.73765445  0.7312905   0.6515602 ];40.0;238854
[ 0.73570424 -0.73128194  0.7697281   0.626819  ];69.0;238854
[ 0.75219804 -0.7355145   0.75687855  0.63493955];57.0;238854
[ 0.7342364  -0.734544    0.7731746   0.62516344];63.0;238854
[ 0.7592145  -0.73560375  0.7528618   0.6378087 ];64.0;238854
[ 0.69585043 -0.7322802   0.8063938   0.605474  ];51.0;238854
[ 0.7220883  -0.73363584  0.7843272   0.61857176];68.0;238854
[ 0.72741413 -0.7331236   0.77979773  0.6212456 ];36.0;238854
[ 0.7525809 -0.7348156  0.7589323  0.6348187];26.0;238854
[ 0.7352165 -0.733531   0.773096   0.6267365];31.0;238854
[ 0.69524604 -0.73081875  0.8069852   0.6066185 ];57.0;238854
[ 0.7261068  -0.7324937   0.78066987  0.6238643 ];49.0;238854
[ 0.73855907 -0.7344838   0.7696311   0.6303159 ];72.0;238854
[ 0.73385555 -0.7337764   0.77261895  0.6283562 ];65.0;238854
[ 0.7322894 -0.7306911  0.7763955  0.6272155];98.0;238854
[ 0.7058129  -0.7314413   0.7957327   0.61339355];101.0;238854
[ 0.7375338  -0.73069674  0.7691466   0.63032496];90.0;238854
[ 0.74953383 -0.7341235   0.76102215  0.63447154];117.0;238854
[ 0.7543834  -0.73361504  0.7567851   0.63723063];70.0;238854
[ 0.71168506 -0.7311309   0.7943142   0.61589086];66.0;238854
[ 0.792843   -0.734887    0.72809047  0.65650797];35.0;238854
[ 0.73414856 -0.733002    0.7751872   0.625628  ];26.0;238854
[ 0.73972905 -0.734153    0.7718461   0.62835014];33.0;238854
[ 0.70294213 -0.7322281   0.80440277  0.6098479 ];15.0;238854
[ 0.7178317  -0.733713    0.7910244   0.61688113];77.0;238854
[ 0.755946  -0.7326269  0.7559151  0.6389816];46.0;238854
[ 0.71072    -0.73339456  0.79571575  0.61452866];45.0;238854
[ 0.74058807 -0.73580736  0.7706949   0.62936246];59.0;238854
[ 0.79607266 -0.73889244  0.72273356  0.6581321 ];79.0;238854
[ 0.7695251  -0.7366558   0.7444956   0.64464414];102.0;238854
[ 0.7266411  -0.73560697  0.7809306   0.6227493 ];127.0;238854
[ 0.7282977  -0.73422736  0.78020304  0.6244024 ];101.0;238854
[ 0.717783  -0.7379851  0.7885482  0.6166942];79.0;238854
[ 0.7307341  -0.7367171   0.77806956  0.6239227 ];107.0;238854
[ 0.7770949  -0.73906875  0.73869437  0.6482631 ];98.0;238854
[ 0.77481943 -0.7388854   0.7404875   0.64731026];150.0;238854
[ 0.76576674 -0.7386525   0.74787325  0.6423454 ];138.0;238854
[ 0.701816  -0.7346393  0.8021521  0.6090815];135.0;238854
[ 0.75406665 -0.73693323  0.75784117  0.63688207];119.0;238854
[ 0.77551293 -0.7375636   0.74006563  0.6480067 ];100.0;238854
[ 0.80134207 -0.7401653   0.7187397   0.66081905];139.0;238854
[ 0.74408895 -0.73789376  0.76556104  0.6308502 ];24.0;238854
[ 0.7680972 -0.7375348  0.7457897  0.6447594];239.0;238854
[ 0.7223026  -0.7349096   0.78458506  0.6207566 ];227.0;238854
[ 0.74359727 -0.73587626  0.76543766  0.6314609 ];329.0;238854
[ 0.7182646  -0.73364836  0.78804964  0.61817646];248.0;238854
[ 0.7150715  -0.7340158   0.79107493  0.616868  ];115.0;238854
[ 0.74363357 -0.73458725  0.76645833  0.63042355];176.0;238854
[ 0.7721037  -0.73548466  0.7426296   0.6465479 ];43.0;238854
[ 0.75381255 -0.73317534  0.7576086   0.63702285];149.0;238854
[ 0.792843   -0.734887    0.72809047  0.65650797];188.0;238854
[ 0.7518863 -0.7370773  0.7593395  0.6333169];62.0;238854
[ 0.7357819  -0.7313221   0.76964456  0.62683344];150.0;238854
[ 0.75215924 -0.73549443  0.7569203   0.6349323 ];68.0;238854
[ 0.73481864 -0.73484516  0.7725472   0.6252724 ];137.0;238854
[ 0.759098  -0.7355435  0.7529873  0.637787 ];40.0;238854
[ 0.6979077 -0.7333444  0.804177   0.6058594];163.0;238854
[ 0.72717303 -0.7362662   0.77884823  0.61952436];93.0;238854
[ 0.7276471  -0.733244    0.7795468   0.62128925];236.0;238854
[ 0.7530467  -0.73505646  0.7584304   0.63490593];226.0;238854
[ 0.7381665  -0.73505706  0.76991755  0.6272892 ];290.0;238854
[ 0.69547886 -0.73093927  0.80673414  0.60666215];86.0;238854
[ 0.72719365 -0.7330559   0.7794989   0.6240679 ];144.0;238854
[ 0.7382873  -0.73434335  0.7699236   0.630265  ];170.0;238854
[ 0.7349423  -0.73433864  0.7714481   0.6285597 ];88.0;238854
[ 0.7323671  -0.7307311   0.77631193  0.62723005];61.0;238854
[ 0.70589054 -0.73148143  0.7956491   0.6134081 ];72.0;238854
[ 0.7381161  -0.7309978   0.76851934  0.63043404];130.0;238854
[ 0.75337654 -0.73611146  0.75688165  0.6351913 ];113.0;238854
[ 0.75535375 -0.73411703  0.7557396   0.6374123 ];165.0;238854
[ 0.712539   -0.7315726   0.793394    0.61605084];122.0;238854
[ 0.8275504  -0.7459825   0.6907491   0.67088413];213.0;239841
[ 0.7805367  -0.742836    0.73150927  0.6454972 ];186.0;239841
[ 0.7840212  -0.74290264  0.7304264   0.6478267 ];189.0;239841
[ 0.74867046 -0.74172086  0.76143557  0.6295935 ];89.0;239841
[ 0.7619298  -0.74236226  0.74981374  0.6363213 ];44.0;239841
[ 0.79253685 -0.7423099   0.7227463   0.6529993 ];28.0;239841
[ 0.8011309  -0.7418385   0.71353346  0.6586255 ];31.0;239841
[ 0.7547793  -0.7420238   0.75454694  0.63396156];0.0;239841
[ 0.7830559 -0.7436133  0.7312409  0.6484972];39.0;239841
[ 0.83745384 -0.74613625  0.6844507   0.67706335];23.0;239841
[ 0.8103238  -0.7435984   0.70684     0.66346633];20.0;239841
[ 0.7698465  -0.74379444  0.74068195  0.64202225];33.0;239841
[ 0.77359915 -0.74349916  0.737696    0.644068  ];66.0;239841
[ 0.7572622  -0.74424493  0.75231475  0.63526917];79.0;239841
[ 0.775725   -0.74582815  0.7358971   0.64353025];121.0;239841
[ 0.82305634 -0.7486819   0.69547623  0.6680523 ];89.0;239841
[ 0.81876224 -0.74745446  0.69944423  0.66672134];111.0;239841
[ 0.808972   -0.7468401   0.7076246   0.66161835];72.0;239841
[ 0.74401224 -0.7423046   0.7629909   0.62816536];77.0;239841
[ 0.79963964 -0.74634546  0.71504134  0.65659857];95.0;239841
[ 0.82054263 -0.74669474  0.69785136  0.6676214 ];79.0;239841
[ 0.844858   -0.7485135   0.67815655  0.68015015];58.0;239841
[ 0.78616863 -0.7454991   0.72652525  0.64991236];72.0;239841
[ 0.8113414  -0.7457424   0.70549935  0.66403973];131.0;239841
[ 0.7694671  -0.7451452   0.7400705   0.64077127];175.0;239841
[ 0.78963614 -0.7455296   0.7221361   0.65126467];130.0;239841
[ 0.76348835 -0.7428799   0.74562603  0.6378275 ];87.0;239841
[ 0.7593637  -0.7427656   0.7496552   0.63634455];95.0;239841
[ 0.81530905 -0.7436722   0.7023811   0.66582096];82.0;239841
[ 0.79763883 -0.74168414  0.71669084  0.6564121 ];65.0;239841
